Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.496	0	0.643670158405723	0.00313617782319878	0	10.4886363636363	0.808648648648648
B.1.615	0	0.652631578947368	0.00350877192982456	0	5.33333333333333	0.666666666666667
B.1.1.513	0	0.652631578947368	0.0105263157894737	0	6	0.5
B.1.1.225	0	0.622308278981391	0.0111722394343461	0	9.9851851851852	0.503096179183136
B.1.1.98	0	0.633421823146836	0.0107939963196185	0	10.3300865800866	0.606305851223766
B.1.494	0	0.652482269503546	0.00354609929078014	0	5.33333333333333	0.666666666666667
B.1.452	0	0.6524064171123	0.00267379679144385	0	10.25	0.82
B.1.359	0	0.648499899932682	0.00306115022833543	0	7.79166666666667	0.743333333333333
B.1.1.335	0	0.646912802125753	0.00274171491949497	0	8.28333333333333	0.758666666666667
B.1.473	0	0.637805778008598	0.00398582584922925	0	10.3756734006734	0.767341459106165
B.1.1.433	0	0.617653396608206	0.00944179064858968	0	9.96363636363638	0.545588601668342
B.1.316	0	0.652173913043478	0.0031055900621118	0	5.33333333333333	0.666666666666667
B.1.1.232	0	0.646376811594203	0.00479375696767001	0	6.46666666666667	0.612745098039216
B.1.1.45	0	0.639723320158103	0.0122529644268774	0	8.14285714285715	0.510869565217392
B.1.1.187	0	0.652173913043478	0.0072463768115942	0	6	0.5
B.1.1.487	0	0.639177529330019	0.0115247872778719	0	7.86085343228201	0.502950954872297
B.1.169	0	0.635921114645929	0.0132661115395739	0	8.91341991341993	0.499639184557099
B.1.1.277	0	0.626628458230384	0.00903502930037721	0	10.4759570494865	0.56732155312718
AD.1	0	0.637788626781615	0.0157044618523951	0	11.4722222222222	0.635501289490651
B.1.1.279	0	0.651757188498403	0.00319488817891374	0	5.33333333333333	0.666666666666667
B.1.1.409	0	0.611970801069501	0.0121980399924532	0	11.5367724867725	0.499687088274045
B.1.366	0	0.651515151515151	0.0151515151515152	0	5.5	0.5
B.1.501	0	0.644390751937922	0.00312212482023803	0	10.4090909090909	0.812432432432432
B.1.105	0	0.651282051282051	0.00256410256410256	0	10.25	0.82
S.1	0	0.632630622878723	0.00794134518858454	0	10.2678571428571	0.670869565217391
B.1.289	0	0.63703847684869	0.00304683731425207	0	10.8353535353535	0.813585585585585
B.1.1.91	0	0.632743929784098	0.0142305721058364	0	11.4206349206349	0.517687747035574
B.1.1.466	0	0.630395058244239	0.0101046671636601	0	8.69119769119771	0.555194740112655
B.1.553	0	0.644024790295238	0.00332261875931103	0	8.03030303030302	0.731981981981982
